bill_id,sponsor_name
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Jenifer Rajkumar
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Matthew Simpson
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Edward Ra
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Catalina Cruz
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Charles Fall
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Al Taylor
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Keith Brown
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Michael Durso
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Erik Dilan
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Ron Kim
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Rodneyse Bichotte Hermelyn
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Marianne Buttenschon
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,William Conrad
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Joe DeStefano
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Eddie Gibbs
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,John K. Mikulin
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Phil Steck
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Alex Bores
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Steven Raga
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Juan Ardila
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Michaelle C. Solages
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,MaryJane Shimsky
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,John T. McDonald III
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Charles Lavine
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Manny De Los Santos
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Jerett Gandolfo
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Brian Cunningham
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Harvey Epstein
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Grace Lee
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Tony Simone
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Linda Rosenthal
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Phara Souffrant Forrest
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Christopher Eachus
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Dana Levenberg
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Gina Sillitti
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Michael Novakhov
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Stefani Zinerman
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,J. Gary Pretlow
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Amanda Septimo
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,John Zaccaro Jr.
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Demond Meeks
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Stacey Pheffer Amato
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Maritza Davila
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Matthew Slater
ocd-bill/f5c5952b-c66b-4320-9edc-7ba840ad9cc2,Daniel O'Donnell
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Jeffrey Dinowitz
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Phil Steck
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Rebecca Seawright
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Rodneyse Bichotte Hermelyn
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Vivian Cook
ocd-bill/1470273d-5344-47a6-b209-f9208face419,William Colton
ocd-bill/1470273d-5344-47a6-b209-f9208face419,Fred Thiele
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Nily Rozic
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Harvey Epstein
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Karines Reyes
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Nader Sayegh
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Catalina Cruz
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Latoya Joyner
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Al Taylor
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Alicia Hyndman
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Charles Lavine
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Linda Rosenthal
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Jo Anne Simon
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Deborah Glick
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Phil Steck
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Manny De Los Santos
ocd-bill/954f43cd-f03e-44b1-85e1-d23d5eb85b10,Taylor Darling
ocd-bill/2ed9af94-a38c-4c00-a238-d887182bec47,Linda Rosenthal
ocd-bill/2ed9af94-a38c-4c00-a238-d887182bec47,David Weprin
ocd-bill/90c62b70-ee27-447a-805c-3c8d17234171,Phil Steck
ocd-bill/0949f9c4-f83f-4f68-8d71-7b7778e28f0e,Clyde Vanel
ocd-bill/06b6c8cc-1fe5-4a6b-9765-6abda0344735,Clyde Vanel
ocd-bill/9d4d21df-69e4-42b7-9207-3b788074a544,Nily Rozic
ocd-bill/9d4d21df-69e4-42b7-9207-3b788074a544,Jo Anne Simon
ocd-bill/9d4d21df-69e4-42b7-9207-3b788074a544,David Weprin
ocd-bill/9d4d21df-69e4-42b7-9207-3b788074a544,Rebecca Seawright
ocd-bill/9d4d21df-69e4-42b7-9207-3b788074a544,Andrew Hevesi
ocd-bill/c67b0e1d-bf25-413d-94ba-d3e93c29b12f,Jeffrion Aubry
ocd-bill/b0ee82cb-531f-49c2-9efd-c01d852ef7b2,Eddie Gibbs
ocd-bill/b0ee82cb-531f-49c2-9efd-c01d852ef7b2,Al Taylor
ocd-bill/b0ee82cb-531f-49c2-9efd-c01d852ef7b2,Brian Cunningham
ocd-bill/b0ee82cb-531f-49c2-9efd-c01d852ef7b2,Deborah Glick
ocd-bill/36abbd6f-b2ee-4953-be6f-8741ac9b5e27,Robert C. Carroll
ocd-bill/133b36d8-9236-4ca0-b775-015f550c1b7d,Joe Angelino
ocd-bill/ff4e21e7-7bcd-4d1c-9543-4167f4b0e508,Pamela J. Hunter
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,Robert C. Carroll
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,Rebecca Seawright
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,Harvey Epstein
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,MaryJane Shimsky
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,Deborah Glick
ocd-bill/4facc3a7-f113-4739-88e9-518774b35eb6,Jonathan Jacobson
ocd-bill/72cf2e4c-48e4-4f59-b7ce-75bbfbdebf1b,Amy Paulin
ocd-bill/7fe33b91-8015-4714-ae80-d6c6a9c8f764,Nily Rozic
ocd-bill/7fe33b91-8015-4714-ae80-d6c6a9c8f764,Alicia Hyndman
ocd-bill/92cbb65e-e0e9-4254-b1e2-fc14f5de88d6,Daniel O'Donnell
ocd-bill/154da958-d00b-4292-a232-770b5133eccd,Linda Rosenthal
ocd-bill/154da958-d00b-4292-a232-770b5133eccd,Rodneyse Bichotte Hermelyn
ocd-bill/154da958-d00b-4292-a232-770b5133eccd,Jo Anne Simon
ocd-bill/154da958-d00b-4292-a232-770b5133eccd,Steven Otis
ocd-bill/919968dd-8afa-424d-a5b9-3e4cb5287286,Edward Ra
ocd-bill/919968dd-8afa-424d-a5b9-3e4cb5287286,Karl Brabenec
ocd-bill/919968dd-8afa-424d-a5b9-3e4cb5287286,Jodi Giglio
ocd-bill/b8d097eb-2a22-483f-9f01-7108efe6721c,Linda Rosenthal
ocd-bill/13df9015-fc24-49d6-876d-604f0a3ad039,Linda Rosenthal
ocd-bill/13df9015-fc24-49d6-876d-604f0a3ad039,Rebecca Seawright
ocd-bill/220b00b1-3338-4757-93f3-ff59536983e9,Billy Jones
ocd-bill/2f059908-e5f5-4a76-b47d-bd71a1d0ed73,Stacey Pheffer Amato
ocd-bill/2f059908-e5f5-4a76-b47d-bd71a1d0ed73,William Colton
ocd-bill/2f059908-e5f5-4a76-b47d-bd71a1d0ed73,Vivian Cook
ocd-bill/2f059908-e5f5-4a76-b47d-bd71a1d0ed73,Michael Durso
ocd-bill/df3688c8-7f79-418d-bb8e-b26337f337a8,Linda Rosenthal
ocd-bill/06b9641e-68a2-4389-ba6d-871d5a96fe0f,Eddie Gibbs
ocd-bill/06b9641e-68a2-4389-ba6d-871d5a96fe0f,Phara Souffrant Forrest
ocd-bill/06b9641e-68a2-4389-ba6d-871d5a96fe0f,Alicia Hyndman
ocd-bill/06b9641e-68a2-4389-ba6d-871d5a96fe0f,Latrice Walker
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Jeffrey Dinowitz
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Al Taylor
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Fred Thiele
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Nader Sayegh
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Albert A. Stirpe
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Latoya Joyner
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Jo Anne Simon
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Marianne Buttenschon
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Jaime R. Williams
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Vivian Cook
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Karines Reyes
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Catalina Cruz
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Steve Stern
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,David Weprin
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Phil Steck
ocd-bill/296b08ef-d332-4b6d-bfd7-7cd41d5a2e24,Taylor Darling
ocd-bill/b0adbf40-4615-49ae-a09c-b7c08887998c,Mike Reilly
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Jeffrey Dinowitz
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Michael Benedetto
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Rebecca Seawright
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Deborah Glick
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Patricia Fahy
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Latoya Joyner
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,Vivian Cook
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,William Colton
ocd-bill/dc453000-60ce-441c-8a41-80ecbb0c4579,David McDonough
ocd-bill/87326326-b90a-4ae0-8390-6c75350b123a,Crystal Peoples-Stokes
ocd-bill/7809b28c-401f-4dc7-b75e-2d46712c2583,Jonathan Jacobson
ocd-bill/7809b28c-401f-4dc7-b75e-2d46712c2583,Christopher Eachus
ocd-bill/10b4b3fd-f083-42c9-969b-89945b10b942,Jo Anne Simon
ocd-bill/10b4b3fd-f083-42c9-969b-89945b10b942,Chantel Jackson
ocd-bill/d7385cb0-ef51-4961-953d-5413f03af6be,Robert C. Carroll
ocd-bill/d7385cb0-ef51-4961-953d-5413f03af6be,Al Taylor
ocd-bill/d7385cb0-ef51-4961-953d-5413f03af6be,Rebecca Seawright
ocd-bill/98e51e62-ffef-4084-bcc6-c89a2e348fc4,Edward Ra
ocd-bill/258208e7-6781-45ec-82a6-c64c30f27808,Robert C. Carroll
ocd-bill/258208e7-6781-45ec-82a6-c64c30f27808,Jo Anne Simon
ocd-bill/b02cc8e9-dbdc-4af9-870c-4aef17b721d4,Jeffrion Aubry
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Aileen Gunther
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Robert C. Carroll
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Al Taylor
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Jessica Gonzalez-Rojas
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Christopher Eachus
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Jaime R. Williams
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Nader Sayegh
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Scott H. Bendett
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Stefani Zinerman
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Kimberly Jean-Pierre
ocd-bill/1a8ab32f-b4c6-4a99-b343-6a703308dec6,Phara Souffrant Forrest
ocd-bill/2f85b50a-eac8-487c-8af0-6ea7cffdff8e,Eric Brown
ocd-bill/2f85b50a-eac8-487c-8af0-6ea7cffdff8e,Joe DeStefano
ocd-bill/2f85b50a-eac8-487c-8af0-6ea7cffdff8e,Michael Durso
ocd-bill/9c0011d8-e18b-472a-b710-a99557ebec57,Stacey Pheffer Amato
ocd-bill/9c0011d8-e18b-472a-b710-a99557ebec57,Vivian Cook
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,William Magnarelli
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Steven Raga
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Aileen Gunther
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Taylor Darling
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Fred Thiele
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Angelo Santabarbara
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Eddie Gibbs
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Deborah Glick
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Albert A. Stirpe
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Nader Sayegh
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Dana Levenberg
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Andrew Hevesi
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Jo Anne Simon
ocd-bill/2761b907-211f-44fa-8ae2-4f9af8dbb41f,Christopher Eachus
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Amy Paulin
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Kenneth Zebrowski
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Fred Thiele
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Phil Steck
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Jo Anne Simon
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Angelo Santabarbara
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,J. Gary Pretlow
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Donna Lupardo
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,David McDonough
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Inez E. Dickens
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,William Magnarelli
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Vivian Cook
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Al Taylor
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Clyde Vanel
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Alicia Hyndman
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,William Colton
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,David Weprin
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Billy Jones
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Patricia Fahy
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Charles Lavine
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Carrie Woerner
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Kimberly Jean-Pierre
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Jonathan Rivera
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Philip Ramos
ocd-bill/854813f3-a156-47ab-a96a-751e9f143570,Monique Chandler-Waterman
ocd-bill/89f85a78-3d88-483f-abc9-3a41bfcf1376,Clyde Vanel
ocd-bill/073f15e9-272b-42ce-8180-26eade41feb0,Billy Jones
ocd-bill/d5320d5e-f2db-4ac7-b498-e4f06a3a2e63,Angelo Santabarbara
ocd-bill/393672a2-59f9-44c1-b373-c416c71afabe,Robert C. Carroll
ocd-bill/393672a2-59f9-44c1-b373-c416c71afabe,Jo Anne Simon
ocd-bill/136108a8-ac82-40dc-8e72-20a70fe7ee2d,Pamela J. Hunter
ocd-bill/136108a8-ac82-40dc-8e72-20a70fe7ee2d,Manny De Los Santos
ocd-bill/d2f76a2f-81c8-4879-b7b0-e60d888ec46b,Harry B. Bronson
ocd-bill/590c36c1-03c0-4b23-8b30-b1e5bed32a08,J. Gary Pretlow
ocd-bill/590c36c1-03c0-4b23-8b30-b1e5bed32a08,Harvey Epstein
ocd-bill/97a6c1f8-66a1-4684-8bb7-73a9ea0bf9fa,Brian Cunningham
ocd-bill/8509b636-2276-405a-9538-ce111f7a6a4c,David Weprin
ocd-bill/13bbe62e-9163-4742-8528-e2e62fb3ef51,George Alvarez
ocd-bill/0f6266fc-07a0-42f3-adf3-266e0de29c26,Edward Braunstein
ocd-bill/3cd18459-4a7b-47c0-a1a8-762aac7ebfc3,Linda Rosenthal
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Latoya Joyner
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Aileen Gunther
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Christopher Eachus
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Jo Anne Simon
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Nader Sayegh
ocd-bill/36da6893-7fb5-4856-ab3e-312167691e06,Al Taylor
ocd-bill/3940b1d2-a9d9-405b-9c18-0f456772a9d1,David Weprin
ocd-bill/6e631307-aafa-4b91-948f-42bd2af7b791,Robert C. Carroll
ocd-bill/6e631307-aafa-4b91-948f-42bd2af7b791,Vivian Cook
ocd-bill/6e631307-aafa-4b91-948f-42bd2af7b791,Jo Anne Simon
ocd-bill/63889679-402c-4837-8034-b6bad3914f01,Linda Rosenthal
ocd-bill/64fc2768-a9ff-4fe6-a79c-a2c9978a4afe,Linda Rosenthal
ocd-bill/64fc2768-a9ff-4fe6-a79c-a2c9978a4afe,Amy Paulin
ocd-bill/64fc2768-a9ff-4fe6-a79c-a2c9978a4afe,Rebecca Seawright
ocd-bill/64fc2768-a9ff-4fe6-a79c-a2c9978a4afe,Chantel Jackson
ocd-bill/0af8db34-81cc-406b-bc8a-58d746427982,Stacey Pheffer Amato
ocd-bill/0af8db34-81cc-406b-bc8a-58d746427982,William Colton
ocd-bill/97897fd0-7f39-4d56-aed8-433f45c45283,Christopher Eachus
ocd-bill/5b269d33-b6d2-4140-957e-2f2d0918dc03,Emily Gallagher
ocd-bill/5b269d33-b6d2-4140-957e-2f2d0918dc03,Rebecca Seawright
ocd-bill/fd42e941-617e-4871-8312-44054d3af111,Charles Lavine
ocd-bill/2bff51bd-cd80-4e70-adfd-de9748fba19c,Steve Stern
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Crystal Peoples-Stokes
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Phil Steck
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Zohran Mamdani
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Monica P. Wallace
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Jo Anne Simon
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Amy Paulin
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Anna Kelles
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Alicia Hyndman
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,George Alvarez
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Jen Lunsford
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Khaleel Anderson
ocd-bill/17c241b5-d84f-46b9-a084-263a0a23b5e7,Rebecca Seawright
ocd-bill/7dd606be-7986-4ccf-a591-9faa39b5daeb,Philip Palmesano
ocd-bill/6297bd27-7ec4-4bce-89e4-97e97146c29e,Steve Stern
ocd-bill/6da2982c-8f56-4881-b34f-ddc2e0d4bc71,Billy Jones
ocd-bill/6da2982c-8f56-4881-b34f-ddc2e0d4bc71,Carrie Woerner
ocd-bill/6da2982c-8f56-4881-b34f-ddc2e0d4bc71,Sarahana Shrestha
ocd-bill/f8c7c34e-76de-4fbd-ac34-91183a279565,Jeffrion Aubry
ocd-bill/f8c7c34e-76de-4fbd-ac34-91183a279565,Albert A. Stirpe
ocd-bill/2f5cb1d4-68f9-4fa0-b19c-2d7a997f643d,Jake Ryan Blumencranz
ocd-bill/2f5cb1d4-68f9-4fa0-b19c-2d7a997f643d,Scott Gray
ocd-bill/2a74606c-9073-4d5e-bf30-057f690c0735,Eddie Gibbs
ocd-bill/2a74606c-9073-4d5e-bf30-057f690c0735,Al Taylor
ocd-bill/2a74606c-9073-4d5e-bf30-057f690c0735,Latrice Walker
ocd-bill/2a74606c-9073-4d5e-bf30-057f690c0735,Michael Novakhov
ocd-bill/2a74606c-9073-4d5e-bf30-057f690c0735,Brian Cunningham
ocd-bill/b7bac245-008b-4ac5-84b8-28ee0156690b,Linda Rosenthal
ocd-bill/b7bac245-008b-4ac5-84b8-28ee0156690b,Angelo Santabarbara
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,Samuel Pirozzolo
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,Kenneth Blankenbush
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,John K. Mikulin
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,Joe DeStefano
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,Lester Chang
ocd-bill/9651ae0e-9fa3-4fe7-8e01-5f1a699f176a,Brian Manktelow
ocd-bill/4c0c637a-f4a6-4947-bc0b-c8c8216bbc04,Michaelle C. Solages
ocd-bill/a316ac9c-53bd-47da-ba6d-d6c1a7121ca2,Carrie Woerner
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Jeffrey Dinowitz
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Karines Reyes
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Nader Sayegh
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Albert A. Stirpe
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Jo Anne Simon
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Phil Steck
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Catalina Cruz
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Deborah Glick
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Kenneth Zebrowski
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,David Weprin
ocd-bill/a45422de-dcf2-49f4-b931-e5d729960a5f,Linda Rosenthal
ocd-bill/9bf98581-cdac-47fc-a7d1-d40782f256c7,Charles Lavine
ocd-bill/59b4a496-081e-4414-8844-d6467607d504,Charles Fall
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Jonathan Jacobson
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Angelo Santabarbara
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Joe DeStefano
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Angelo J. Morinello
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Chris Tague
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Brian Manktelow
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Phil Steck
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Christopher Eachus
ocd-bill/0a1a2543-414a-4961-8f19-84e68b67f974,Marianne Buttenschon
ocd-bill/352dd096-7982-46f9-82a7-d09781361cea,Robert C. Carroll
ocd-bill/9dde5160-0a38-4c85-aefc-cc95d41fd09c,John W. McGowan
ocd-bill/c1e5c91b-1018-469f-a5da-c88c2f665c89,Michael Novakhov
ocd-bill/c1e5c91b-1018-469f-a5da-c88c2f665c89,Brian Manktelow
ocd-bill/22a6e469-a627-4d3e-9546-88d339a83bf7,Eddie Gibbs
ocd-bill/22a6e469-a627-4d3e-9546-88d339a83bf7,William Colton
ocd-bill/22a6e469-a627-4d3e-9546-88d339a83bf7,Al Taylor
ocd-bill/22a6e469-a627-4d3e-9546-88d339a83bf7,Michael Novakhov
ocd-bill/22a6e469-a627-4d3e-9546-88d339a83bf7,Brian Cunningham
ocd-bill/8cbdfcbe-9d28-4905-b3cd-58bd29f6c7cb,John T. McDonald III
ocd-bill/cf488279-b8e7-4be9-9743-57e571a67d5f,Aileen Gunther
ocd-bill/cf488279-b8e7-4be9-9743-57e571a67d5f,Deborah Glick
ocd-bill/cf488279-b8e7-4be9-9743-57e571a67d5f,Stefani Zinerman
ocd-bill/3586c595-1783-4586-b07c-b3872d71bdda,Pamela J. Hunter
ocd-bill/3586c595-1783-4586-b07c-b3872d71bdda,Stefani Zinerman
ocd-bill/3586c595-1783-4586-b07c-b3872d71bdda,Harvey Epstein
ocd-bill/3586c595-1783-4586-b07c-b3872d71bdda,Chantel Jackson
ocd-bill/3586c595-1783-4586-b07c-b3872d71bdda,Jeffrey Dinowitz
ocd-bill/15042e53-5a9d-4207-aa26-ac1a15aedf83,Pamela J. Hunter
ocd-bill/15042e53-5a9d-4207-aa26-ac1a15aedf83,Harvey Epstein
ocd-bill/15042e53-5a9d-4207-aa26-ac1a15aedf83,Chantel Jackson
ocd-bill/15042e53-5a9d-4207-aa26-ac1a15aedf83,Albert A. Stirpe
